#SUBMITTED ID	DOI	ISSUE	PAGES	PARENT_PUBLICATION_TITLE	PUBLICATION_TYPE	PUBMED_ID	RELATED_PUBLICATIONS	VOLUME
FBrf0236652	10.1242/jcs.203612	18	3040--3049	Journal of Cell Science	paper	28775151	-	130
FBrf0136756	-	11	2015--2025	Journal of Cell Science	paper	11493638	-	114
FBrf0230861	10.1242/jcs.179358	3	531--542	Journal of Cell Science	paper	26675236	-	129
FBrf0105274	-	19	2897--2909	Journal of Cell Science	paper	9730982	-	111
FBrf0145578	-	18	3213--3214	Journal of Cell Science	letter	-	-	114
FBrf0230859	10.1242/jcs.177527	3	477--482	Journal of Cell Science	paper	26698216	-	129
FBrf0144954	-	3	641--653	Journal of Cell Science	paper	11861770	-	115
FBrf0225175	10.1242/jcs.154898	11	2601	Journal of Cell Science	erratum	24879857	FBrf0224246	127
FBrf0058822	-	3	899--906	Journal of Cell Science	paper	8314880	-	104
FBrf0192824	10.1242/jcs.03382	5	826--837	Journal of Cell Science	paper	17284519	-	120
FBrf0226743	10.1242/jcs.099242	22	4821--4832	Journal of Cell Science	paper	25236597	-	127
FBrf0180383	10.1242/jcs.01347	20	4705--4715	Journal of Cell Science	paper	15331635	-	117
FBrf0205968	10.1242/jcs.030445	19	3218--3223	Journal of Cell Science	paper	18782863	FBrf0207633	121
FBrf0205741	10.1242/jcs.027144	16	2643--2651	Journal of Cell Science	paper	18653542	-	121
FBrf0217573	10.1242/jcs.092551	2	461--472	Journal of Cell Science	paper	22302994	-	125
FBrf0201791	10.1242/jcs.03309	1	3--6	Journal of Cell Science	review	17182898	-	120
FBrf0145579	-	19	3409--3410	Journal of Cell Science	review	11682600	-	114
FBrf0162193	10.1242/jcs.00676	17	3583--3590	Journal of Cell Science	paper	12876219	-	116
FBrf0190953	10.1242/jcs.02648	23	5431--5441	Journal of Cell Science	paper	16278294	-	118
FBrf0204821	10.1242/jcs.022269	8	1303--1313	Journal of Cell Science	paper	18388318	-	121
FBrf0221464	10.1242/jcs.117614	6	1406--1415	Journal of Cell Science	paper	23418347	-	126
FBrf0027734	-	-	1--10	Journal of Cell Science	paper	809453	-	19
FBrf0030339	-	-	13--21	Journal of Cell Science	paper	412855	-	27
FBrf0234040	10.1242/jcs.194332	22	4252--4264	Journal of Cell Science	paper	27802167	FBrf0234860	129
FBrf0236931	10.1242/jcs.201350	20	3557--3567	Journal of Cell Science	paper	28864767	-	130
FBrf0073881	-	1	321--328	Journal of Cell Science	paper	8175919	-	107
FBrf0208077	10.1242/jcs.042986	10	1665--1679	Journal of Cell Science	paper	19401336	-	122
FBrf0187836	10.1242/jcs.02464	15	3363--3370	Journal of Cell Science	paper	16079280	-	118
FBrf0058817	-	4	1175--1185	Journal of Cell Science	paper	8391015	-	104
FBrf0222115	10.1242/jcs.123505	14	3121--3133	Journal of Cell Science	paper	23687378	-	126
FBrf0227798	10.1242/jcs.163824	6	1150--1165	Journal of Cell Science	paper	25653389	-	128
FBrf0233487	10.1242/jcs.175638	18	3426--3436	Journal of Cell Science	paper	27521427	-	129
FBrf0230319	10.1242/jcs.173740	23	4395--4406	Journal of Cell Science	paper	26490996	-	128
FBrf0112113	-	21	3591--3601	Journal of Cell Science	review	10523496	-	112
FBrf0105922	-	22	3299--3309	Journal of Cell Science	paper	9788872	-	111
FBrf0241035	10.1242/jcs.217943	24	jcs217943	Journal of Cell Science	paper	30478194	-	131
FBrf0221112	10.1242/jcs.114355	1	254--262	Journal of Cell Science	paper	23077179	-	126
FBrf0137434	-	12	2223--2229	Journal of Cell Science	review	11493662	-	114
FBrf0216454	10.1242/jcs.092601	20	3393--3398	Journal of Cell Science	paper	21984807	-	124
FBrf0129842	-	19	3499--3508	Journal of Cell Science	paper	10984440	-	113
FBrf0167779	10.1242/jcs.00841	2	281--292	Journal of Cell Science	paper	14657277	-	117
FBrf0217878	10.1242/jcs.094409	4	965--972	Journal of Cell Science	paper	22421364	-	125
FBrf0221075	10.1242/jcs.110361	1	139--148	Journal of Cell Science	paper	23178940	-	126
FBrf0190964	10.1242/jcs.02543	18	4077--4081	Journal of Cell Science	review	16155250	-	118
FBrf0207857	-	20	-	Journal of Cell Science	supplementary material	-	FBrf0200519	120
FBrf0024116	-	3	675--687	Journal of Cell Science	paper	4630727	-	11
FBrf0229735	10.1242/jcs.175158	19	3533--3542	Journal of Cell Science	review	26345366	-	128
FBrf0108393	-	8	1225--1235	Journal of Cell Science	paper	10085257	-	112
FBrf0221120	10.1242/jcs.110452	24	6038--6048	Journal of Cell Science	paper	23132924	-	125
FBrf0221171	10.1242/jcs.115675	3	814--824	Journal of Cell Science	paper	23264743	-	126
FBrf0223621	10.1242/jcs.132852	1	101--110	Journal of Cell Science	paper	24163435	-	127
FBrf0201719	10.1242/jcs.004200	14	2454--2466	Journal of Cell Science	paper	17607000	-	120
FBrf0217175	10.1242/jcs.088773	24	4203--4212	Journal of Cell Science	paper	22193959	-	124
FBrf0232761	10.1242/jcs.186460	13	2514--2525	Journal of Cell Science	paper	27206860	-	129
FBrf0087675	-	5	911--918	Journal of Cell Science	paper	8743938	-	109
FBrf0076752	-	9	2609--2616	Journal of Cell Science	paper	7844174	-	107
FBrf0200433	10.1242/jcs.007690	16	2807--2818	Journal of Cell Science	paper	17652159	-	120
FBrf0205193	10.1242/jcs.021931	10	1671--1680	Journal of Cell Science	paper	18445681	-	121
FBrf0225044	10.1242/jcs.142026	10	2282--2290	Journal of Cell Science	paper	24610944	-	127
FBrf0091177	-	13	3001--3012	Journal of Cell Science	paper	9004035	-	109
FBrf0105717	-	-	2825--2837	Journal of Cell Science	paper	7876350	-	107
FBrf0084310	-	10	3189--3198	Journal of Cell Science	paper	7593280	-	108
FBrf0223845	10.1242/jcs.142737	2	465--474	Journal of Cell Science	paper	24213534	-	127
FBrf0234831	10.1242/jcs.196139	4	689--696	Journal of Cell Science	paper	28202603	-	130
FBrf0058828	-	4	993--1000	Journal of Cell Science	paper	8227220	-	105
FBrf0167775	10.1242/jcs.00783	22	4597--4604	Journal of Cell Science	paper	14576353	-	116
FBrf0217641	10.1242/jcs.101469	3	584--588	Journal of Cell Science	paper	22389398	-	125
FBrf0201149	10.1242/jcs.03432	11	1829--1832	Journal of Cell Science	review	17515480	-	120
FBrf0215049	10.1242/jcs.078667	17	2914--2926	Journal of Cell Science	paper	21878499	-	124
FBrf0234491	10.1242/jcs.194241	2	325--331	Journal of Cell Science	paper	28049716	FBrf0234797	130
FBrf0111467	-	19	3319--3330	Journal of Cell Science	paper	10504337	-	112
FBrf0100541	-	2	213--221	Journal of Cell Science	paper	9405306	-	111
FBrf0193194	10.1242/jcs.03098	19	3901--3903	Journal of Cell Science	review	16988024	-	119
FBrf0192063	10.1242/jcs.02973	Pt 12	2425--2434	Journal of Cell Science	paper	16720643	-	119
FBrf0039739	-	-	255--264	Journal of Cell Science	paper	6420423	-	64
FBrf0184071	10.1242/jcs.01619	3	633--642	Journal of Cell Science	paper	15657084	-	118
FBrf0052268	-	3	393--404	Journal of Cell Science	paper	2117013	-	95
FBrf0190959	10.1242/jcs.02743	2	250--258	Journal of Cell Science	paper	16410550	-	119
FBrf0239705	10.1242/jcs.218016	15	jcs218016	Journal of Cell Science	paper	29930086	-	131
FBrf0135992	-	24	4391--4397	Journal of Cell Science	review	11082032	-	113
FBrf0044741	-	-	155--172	Journal of Cell Science	paper	3098744	-	82
FBrf0212992	10.1242/jcs.078964	5	699--705	Journal of Cell Science	paper	21285246	-	124
FBrf0135845	-	9	1609--1612	Journal of Cell Science	review	11309192	-	114
FBrf0187826	10.1242/jcs.02361	11	2451--2459	Journal of Cell Science	paper	15923658	-	118
FBrf0211459	10.1242/jcs.063172	16	2697--2707	Journal of Cell Science	paper	20647374	-	123
FBrf0108774	-	13	2203--2211	Journal of Cell Science	paper	10362550	-	112
FBrf0187833	10.1242/jcs.02534	18	4207--4217	Journal of Cell Science	paper	16141238	-	118
FBrf0200732	10.1242/jcs.004366	11	1888--1897	Journal of Cell Science	paper	17504806	-	120
FBrf0190952	10.1242/jcs.02834	6	1144--1153	Journal of Cell Science	paper	16507586	-	119
FBrf0208285	10.1242/jcs.046268	14	2534--2542	Journal of Cell Science	paper	19571116	-	122
FBrf0139720	-	18	3219--3231	Journal of Cell Science	review	11591811	-	114
FBrf0039740	-	-	301--318	Journal of Cell Science	paper	6413518	-	62
FBrf0076755	-	12	3521--3534	Journal of Cell Science	paper	7706403	-	107
FBrf0187841	10.1242/jcs.02392	11	2529--2543	Journal of Cell Science	paper	15923665	-	118
FBrf0050224	-	3	463--470	Journal of Cell Science	paper	2517292	-	94
FBrf0144953	-	6	1259--1271	Journal of Cell Science	paper	11884525	-	115
FBrf0190954	10.1242/jcs.02718	22	5171--5180	Journal of Cell Science	review	16280550	-	118
FBrf0210408	10.1242/jcs.059469	7	1099--1107	Journal of Cell Science	paper	20215404	-	123
FBrf0058827	-	1	81--91	Journal of Cell Science	paper	8360279	-	105
FBrf0215750	10.1242/jcs.037887	21	3501--3504	Journal of Cell Science	review	18946020	-	121
FBrf0105398	-	16	2377--2384	Journal of Cell Science	paper	9683632	-	111
FBrf0179331	10.1242/jcs.01225	17	3797--3805	Journal of Cell Science	paper	15252118	-	117
FBrf0167778	10.1242/jcs.00799	23	4763--4776	Journal of Cell Science	paper	14600262	-	116
FBrf0200578	10.1242/jcs.005926	19	3457--3464	Journal of Cell Science	paper	17855388	-	120
FBrf0211993	10.1242/jcs.066902	20	3457--3466	Journal of Cell Science	paper	20841381	-	123
FBrf0159038	10.1242/jcs.00402	10	2067--2072	Journal of Cell Science	paper	12679383	-	116
FBrf0144952	-	1	123--130	Journal of Cell Science	paper	11801730	-	115
FBrf0220249	10.1242/jcs.107979	19	4457--4462	Journal of Cell Science	paper	22854045	-	125
FBrf0141599	-	20	3607--3618	Journal of Cell Science	paper	11707513	-	114
FBrf0233058	10.1242/jcs.190256	15	2912--2924	Journal of Cell Science	paper	27311483	-	129
FBrf0033464	-	-	405--416	Journal of Cell Science	paper	118174	-	38
FBrf0193744	10.1242/jcs.02986	Pt 12	2592--2603	Journal of Cell Science	paper	16735439	-	119
FBrf0209003	10.1242/jcs.044610	18	3414--3423	Journal of Cell Science	paper	19706689	-	122
FBrf0210018	10.1242/jcs.055905	5	767--776	Journal of Cell Science	paper	20144994	-	123
FBrf0218010	10.1242/jcs.096263	5	1318--1328	Journal of Cell Science	paper	22349697	-	125
FBrf0221616	10.1242/jcs.114934	7	1583--1594	Journal of Cell Science	paper	23418349	-	126
FBrf0208585	10.1242/jcs.050252	16	2857--2865	Journal of Cell Science	paper	19622631	-	122
FBrf0145577	-	16	2903--2910	Journal of Cell Science	review	11686294	-	114
FBrf0058821	-	1	89--95	Journal of Cell Science	paper	7680661	-	104
FBrf0211705	10.1242/jcs.069898	18	3157--3165	Journal of Cell Science	paper	20736316	-	123
FBrf0234832	10.1242/jcs.193003	4	712--724	Journal of Cell Science	paper	28062848	-	130
FBrf0225584	10.1242/jcs.128926	20	4684--4697	Journal of Cell Science	paper	23943866	-	126
FBrf0174804	10.1242/jcs.00964	7	1025--1032	Journal of Cell Science	paper	14996934	-	117
FBrf0240437	10.1242/jcs.218024	20	jcs218024	Journal of Cell Science	paper	30266758	-	131
FBrf0147104	-	9	1859--1867	Journal of Cell Science	paper	11956317	-	115
FBrf0207770	10.1242/jcs.034785	8	1071--1079	Journal of Cell Science	review	19339546	-	122
FBrf0211807	-	14	-	Journal of Cell Science	supplementary material	-	FBrf0211180	123
FBrf0213445	10.1242/jcs.064592	9	1373--1382	Journal of Cell Science	review	21502134	-	124
FBrf0205273	10.1242/jcs.015958	10	1587--1592	Journal of Cell Science	paper	18430784	-	121
FBrf0221395	10.1242/jcs.113803	5	1134--1143	Journal of Cell Science	paper	23321643	-	126
FBrf0089677	-	6	1459--1469	Journal of Cell Science	paper	8799833	-	109
FBrf0222244	10.1242/jcs.129700	15	3475--3484	Journal of Cell Science	paper	23704353	-	126
FBrf0065442	-	3	719--730	Journal of Cell Science	paper	8308055	-	106
FBrf0102360	-	7	887--896	Journal of Cell Science	paper	9490633	-	111
FBrf0208137	10.1242/jcs.042861	14	2393--2401	Journal of Cell Science	paper	19531585	-	122
FBrf0238599	10.1242/jcs.211573	8	jcs211573	Journal of Cell Science	paper	29549166	FBrf0238831	131
FBrf0214577	10.1242/jcs.087700	16	2861--2871	Journal of Cell Science	paper	21807950	-	124
FBrf0207806	10.1242/jcs.042267	9	1461--1470	Journal of Cell Science	paper	19366732	-	122
FBrf0201572	10.1242/jcs.03465	13	2190--2204	Journal of Cell Science	paper	17591688	-	120
FBrf0174809	10.1242/jcs.01034	10	1911--1922	Journal of Cell Science	paper	15090595	-	117
FBrf0213223	10.1242/jcs.076711	7	1156--1166	Journal of Cell Science	paper	21402878	-	124
FBrf0219610	10.1242/jcs.102806	15	3621--3629	Journal of Cell Science	paper	22505608	-	125
FBrf0236653	10.1242/jcs.199661	18	3141--3157	Journal of Cell Science	paper	28775149	-	130
FBrf0194796	-	6	1197	Journal of Cell Science	erratum	-	FBrf0190963	119
FBrf0058825	-	3	711--720	Journal of Cell Science	paper	8408298	-	105
FBrf0130032	-	19	3485--3497	Journal of Cell Science	paper	10984439	-	113
FBrf0221787	10.1242/jcs.120493	10	2198--2212	Journal of Cell Science	paper	23525007	-	126
FBrf0214024	10.1242/jcs.085613	14	2335--2340	Journal of Cell Science	paper	21693579	-	124
FBrf0219682	10.1242/jcs.101196	16	3801--3812	Journal of Cell Science	paper	22553205	-	125
FBrf0200992	10.1242/jcs.007641	10	1779--1790	Journal of Cell Science	paper	17456547	-	120
FBrf0190965	10.1242/jcs.02623	21	5047--5057	Journal of Cell Science	paper	16234327	-	118
FBrf0235893	10.1242/jcs.197178	13	2147--2158	Journal of Cell Science	paper	28515229	-	130
FBrf0184074	10.1242/jcs.01684	Pt 5	951--960	Journal of Cell Science	paper	15731005	-	118
FBrf0222519	10.1242/jcs.125294	17	3884--3892	Journal of Cell Science	paper	23843608	-	126
FBrf0211454	10.1242/jcs.068726	16	2708--2716	Journal of Cell Science	paper	20647372	-	123
FBrf0218398	10.1242/jcs.100172	8	2064--2074	Journal of Cell Science	paper	22375064	-	125
FBrf0237569	10.1242/jcs.212944	24	4225	Journal of Cell Science	erratum	29246968	FBrf0229010	130
FBrf0235688	10.1242/jcs.187658	11	1917--1928	Journal of Cell Science	paper	28424232	-	130
FBrf0179430	10.1242/jcs.01213	16	3669--3677	Journal of Cell Science	paper	15252134	-	117
FBrf0200967	10.1242/jcs.000604	7	1278--1287	Journal of Cell Science	paper	17376965	-	120
FBrf0205827	10.1242/jcs.023465	17	2783--2793	Journal of Cell Science	review	18716282	-	121
FBrf0207633	-	19	-	Journal of Cell Science	supplementary material	-	FBrf0205968	121
FBrf0216441	10.1242/jcs.081083	20	3414--3427	Journal of Cell Science	paper	22010197	-	124
FBrf0205434	10.1242/jcs.025171	11	1815--1824	Journal of Cell Science	paper	18460582	-	121
FBrf0208481	10.1242/jcs.050880	15	2623--2631	Journal of Cell Science	paper	19567471	FBrf0219932	122
FBrf0221331	10.1242/jcs.118968	4	1021--1031	Journal of Cell Science	paper	23321638	-	126
FBrf0130272	-	21	3715--3723	Journal of Cell Science	paper	11034900	-	113
FBrf0135846	-	10	1797--1798	Journal of Cell Science	book review	-	-	114
FBrf0054421	-	1	99--107	Journal of Cell Science	paper	1795033	-	100
FBrf0222989	10.1242/jcs.131144	20	4732--4745	Journal of Cell Science	paper	23902691	-	126
FBrf0072744	-	3	673--682	Journal of Cell Science	paper	8006080	-	107
FBrf0206896	10.1242/jcs.036673	1	114--125	Journal of Cell Science	paper	19066280	-	122
FBrf0226840	10.1242/jcs.153122	21	4667--4678	Journal of Cell Science	paper	25179603	-	127
FBrf0129193	-	12	2111--2117	Journal of Cell Science	review	10825284	-	113
FBrf0103415	-	11	1477--1481	Journal of Cell Science	review	9580556	-	111
FBrf0075004	-	7	1875--1884	Journal of Cell Science	paper	7983154	-	107
FBrf0239805	10.1242/jcs.217133	16	jcs217133	Journal of Cell Science	paper	30054384	-	131
FBrf0221091	10.1242/jcs.113860	1	360--372	Journal of Cell Science	paper	22992459	-	126
FBrf0103431	-	12	1 after 1766	Journal of Cell Science	erratum	-	FBrf0099049	111
FBrf0131312	-	23	4263--4273	Journal of Cell Science	paper	11069771	-	113
FBrf0204827	10.1242/jcs.017210	8	1284--1292	Journal of Cell Science	paper	18388316	-	121
FBrf0030343	-	-	43--55	Journal of Cell Science	paper	408362	-	23
FBrf0192136	10.1242/jcs.03404	6	1061--1071	Journal of Cell Science	paper	17327274	-	120
FBrf0174810	10.1242/jcs.01052	10	2015--2028	Journal of Cell Science	paper	15054108	-	117
FBrf0230321	10.1242/jcs.174771	23	4279--4292	Journal of Cell Science	paper	26483382	-	128
FBrf0054420	-	4	781--788	Journal of Cell Science	paper	1814932	-	100
FBrf0215650	10.1242/jcs.028555	20	3366--3372	Journal of Cell Science	paper	18796537	-	121
FBrf0234489	10.1242/jcs.195305	2	332--343	Journal of Cell Science	paper	27888216	-	130
FBrf0232330	10.1242/jcs.179788	10	1951--1961	Journal of Cell Science	review	27182060	-	129
FBrf0222114	10.1242/jcs.124586	14	3151--3158	Journal of Cell Science	paper	23641070	-	126
FBrf0108943	-	12	2019--2032	Journal of Cell Science	paper	10341219	-	112
FBrf0238729	10.1242/jcs.214478	8	jcs214478	Journal of Cell Science	paper	29567856	-	131
FBrf0202138	10.1242/jcs.007633	16	2755--2761	Journal of Cell Science	review	17690303	-	120
FBrf0230682	10.1242/jcs.174284	2	354--366	Journal of Cell Science	paper	26604222	-	129
FBrf0076753	-	10	2729--2738	Journal of Cell Science	paper	7876341	-	107
FBrf0215146	10.1242/jcs.036517	18	3215--3223	Journal of Cell Science	review	19726631	-	122
FBrf0192163	10.1242/jcs.03204	Pt 21	4431--4441	Journal of Cell Science	paper	17046997	-	119
FBrf0149067	-	14	2847--2856	Journal of Cell Science	paper	12082146	-	115
FBrf0046675	-	1	95--107	Journal of Cell Science	paper	3127404	-	88
FBrf0222969	10.1242/jcs.133306	20	4769--4781	Journal of Cell Science	paper	23943867	-	126
FBrf0044742	-	-	159--169	Journal of Cell Science	paper	3722280	-	80
FBrf0209256	10.1242/jcs.051383	21	3973--3982	Journal of Cell Science	paper	19825938	-	122
FBrf0076812	-	4	859--867	Journal of Cell Science	paper	8056842	-	107
FBrf0076725	-	5	3 before 1105	Journal of Cell Science	erratum	7929620	FBrf0065533	107
FBrf0187834	10.1242/jcs.01343	24	5707--5709	Journal of Cell Science	review	15537828	-	117
FBrf0223327	10.1242/jcs.132241	22	5210--5223	Journal of Cell Science	paper	24046451	-	126
FBrf0237568	10.1242/jcs.210203	24	4120--4131	Journal of Cell Science	paper	29122984	-	130
FBrf0221633	10.1242/jcs.118422	8	1796--1805	Journal of Cell Science	paper	23424199	-	126
FBrf0088026	-	4	727--738	Journal of Cell Science	paper	8718664	-	109
FBrf0078988	-	5	2027--2035	Journal of Cell Science	paper	7657722	-	108
FBrf0211482	10.1242/jcs.066589	Pt 16	2763--2772	Journal of Cell Science	paper	20647369	-	123
FBrf0187839	10.1242/jcs.02413	13	2827--2836	Journal of Cell Science	paper	15976443	-	118
FBrf0225585	10.1242/jcs.144501	14	3066--3078	Journal of Cell Science	paper	24806961	-	127
FBrf0208408	10.1242/jcs.047183	15	2604--2612	Journal of Cell Science	paper	19567473	-	122
FBrf0213861	10.1242/jcs.080598	13	2165--2174	Journal of Cell Science	paper	21670199	-	124
FBrf0236655	10.1242/jcs.200782	18	2984--2995	Journal of Cell Science	paper	28751499	-	130
FBrf0191866	10.1242/jcs.03174	23	4793--4795	Journal of Cell Science	review	17130292	-	119
FBrf0048438	-	-	467--480	Journal of Cell Science	paper	3143740	-	89
FBrf0167777	10.1242/jcs.00797	23	4715--4726	Journal of Cell Science	paper	14600258	-	116
FBrf0217227	10.1242/jcs.092510	24	4299--4308	Journal of Cell Science	paper	22193955	-	124
FBrf0104747	-	17	2487--2495	Journal of Cell Science	paper	9701548	-	111
FBrf0145581	-	21	3793--3794	Journal of Cell Science	book review	-	-	114
FBrf0232760	10.1242/jcs.189076	13	2651--2659	Journal of Cell Science	paper	27231092	-	129
FBrf0110681	-	17	2885--2893	Journal of Cell Science	paper	10444383	-	112
FBrf0180386	10.1242/jcs.01376	Pt 21	5035--5041	Journal of Cell Science	paper	15383617	-	117
FBrf0193518	10.1242/jcs.02859	Pt 8	1632--1644	Journal of Cell Science	paper	16569666	-	119
FBrf0237567	10.1242/jcs.211367	1	jcs211367	Journal of Cell Science	paper	29142103	-	131
FBrf0230681	10.1242/jcs.179200	2	430--443	Journal of Cell Science	paper	26631487	-	129
FBrf0052271	-	4	535--544	Journal of Cell Science	paper	2117014	-	95
FBrf0098524	-	17	1999--2012	Journal of Cell Science	paper	9378752	-	110
FBrf0207599	10.1242/jcs.035097	6	769--774	Journal of Cell Science	paper	19240120	-	122
FBrf0180388	10.1242/jcs.01525	Pt 25	6061--6070	Journal of Cell Science	paper	15536119	-	117
FBrf0174805	10.1242/jcs.00979	7	1191--1199	Journal of Cell Science	paper	14996941	-	117
FBrf0056468	-	3	547--559	Journal of Cell Science	paper	1522143	-	101
FBrf0221154	10.1242/jcs.116590	2	645--656	Journal of Cell Science	paper	23178945	-	126
FBrf0044746	-	-	267--281	Journal of Cell Science	paper	3733896	-	81
FBrf0093806	-	8	927--944	Journal of Cell Science	paper	9152019	-	110
FBrf0200900	10.1242/jcs.03472	15	2594--2608	Journal of Cell Science	paper	17636001	-	120
FBrf0141601	-	21	3805--3812	Journal of Cell Science	review	11719547	-	114
FBrf0185857	10.1242/jcs.00989	-	521--526	Journal of Cell Science	review	14730009	-	117
FBrf0174808	10.1242/jcs.01029	10	1899--1909	Journal of Cell Science	paper	15039455	-	117
FBrf0211608	10.1242/jcs.070078	17	2892--2900	Journal of Cell Science	paper	20682638	-	123
FBrf0222505	10.1242/jcs.117994	17	3823--3834	Journal of Cell Science	paper	23813964	-	126
FBrf0130270	-	20	3549--3550	Journal of Cell Science	book review	11017870	-	113
FBrf0152122	10.1242/jcs.00139	23	4447--4455	Journal of Cell Science	paper	12414991	-	115
FBrf0223182	10.1242/jcs.125617	21	4873--4884	Journal of Cell Science	paper	23970418	-	126
FBrf0217991	10.1242/jcs.091884	5	1177--1190	Journal of Cell Science	paper	22303000	-	125
FBrf0044743	-	-	189--206	Journal of Cell Science	paper	3090057	-	81
FBrf0130194	-	17	3103--3115	Journal of Cell Science	paper	10934048	-	113
FBrf0225174	10.1242/jcs.150243	11	2577--2588	Journal of Cell Science	paper	24652835	-	127
FBrf0236654	10.1242/jcs.202069	18	3060--3071	Journal of Cell Science	paper	28760927	-	130
FBrf0190950	10.1242/jcs.02611	21	5079--5087	Journal of Cell Science	paper	16254246	-	118
FBrf0211180	10.1242/jcs.060582	14	2369--2374	Journal of Cell Science	paper	20551180	FBrf0211806 <newline> FBrf0211807 <newline> FBrf0211867	123
FBrf0230197	10.1242/jcs.172429	22	4171--4182	Journal of Cell Science	paper	26446260	-	128
FBrf0106610	-	3	273--284	Journal of Cell Science	paper	9885281	-	112
FBrf0193881	10.1242/jcs.02958	Pt 8	1494--1503	Journal of Cell Science	paper	16537643	-	119
FBrf0093402	-	9	1033--1040	Journal of Cell Science	review	9175699	-	110
FBrf0179480	10.1242/jcs.01215	16	3531--3538	Journal of Cell Science	paper	15226373	-	117
FBrf0221706	10.1242/jcs.121301	9	2004--2013	Journal of Cell Science	paper	23447678	-	126
FBrf0147105	-	10	2119--2129	Journal of Cell Science	paper	11973353	-	115
FBrf0134709	-	1	5--8	Journal of Cell Science	book review	-	-	114
FBrf0240136	10.1242/jcs.224295	18	jcs224295	Journal of Cell Science	interview	30224428	FBrf0240062	131
FBrf0195348	10.1242/jcs.03049	Pt 14	2935--2944	Journal of Cell Science	paper	16787936	FBrf0201728	119
FBrf0190957	10.1242/jcs.02671	21	4937--4946	Journal of Cell Science	review	16254241	-	118
FBrf0093155	-	5	643--651	Journal of Cell Science	paper	9092946	-	110
FBrf0111811	-	21	3627--3639	Journal of Cell Science	paper	10523499	-	112
FBrf0211825	10.1242/jcs.071316	19	3276--3283	Journal of Cell Science	paper	20826463	-	123
FBrf0222970	10.1242/jcs.134122	20	4782--4793	Journal of Cell Science	paper	23943877	-	126
FBrf0215326	10.1242/jcs.015289	5	587--593	Journal of Cell Science	review	19225125	-	122
FBrf0105397	-	16	2283--2295	Journal of Cell Science	review	9683624	-	111
FBrf0203016	10.1242/jcs.019422	6	747--752	Journal of Cell Science	paper	18303052	-	121
FBrf0112026	-	22	4051--4065	Journal of Cell Science	paper	10547365	-	112
FBrf0190967	10.1242/jcs.02652	22	5381--5392	Journal of Cell Science	paper	16280552	-	118
FBrf0232331	10.1242/jcs.182261	10	2075--2084	Journal of Cell Science	paper	27056762	-	129
FBrf0131368	-	22	4055--4064	Journal of Cell Science	paper	11058092	-	113
FBrf0156171	10.1242/jcs.00103	10	2087--2097	Journal of Cell Science	paper	11973350	-	115
FBrf0187829	10.1242/jcs.02504	16	3781--3790	Journal of Cell Science	paper	16105886	-	118
FBrf0144956	-	5	913--922	Journal of Cell Science	paper	11870210	-	115
FBrf0241477	10.1242/jcs.217216	5	jcs217216	Journal of Cell Science	review	30770479	-	132
FBrf0225042	10.1242/jcs.147546	10	2365--2375	Journal of Cell Science	paper	24639466	-	127
FBrf0222253	10.1242/jcs.122366	15	3314--3323	Journal of Cell Science	paper	23729735	-	126
FBrf0076754	-	12	3501--3513	Journal of Cell Science	paper	7706401	-	107
FBrf0228615	10.1242/jcs.161810	11	2070--2084	Journal of Cell Science	paper	25908854	-	128
FBrf0220880	10.1242/jcs.103291	23	5647--5657	Journal of Cell Science	paper	22992465	-	125
FBrf0226060	10.1242/jcs.154583	17	3830--3839	Journal of Cell Science	paper	25015288	-	127
FBrf0193459	10.1242/jcs.03414	6	1042--1049	Journal of Cell Science	paper	17327271	-	120
FBrf0241724	10.1242/jcs.226092	5	jcs226092	Journal of Cell Science	paper	30718365	-	132
FBrf0056470	-	3	619--628	Journal of Cell Science	paper	1478960	-	103
FBrf0102173	-	5	541--547	Journal of Cell Science	review	9454728	-	111
FBrf0126820	-	6	911--919	Journal of Cell Science	review	10683140	-	113
FBrf0238831	10.1242/jcs.219212	9	jcs219212	Journal of Cell Science	erratum	29717005	FBrf0238599	131
FBrf0239159	10.1242/jcs.215764	11	jcs215764	Journal of Cell Science	paper	29739875	-	131
FBrf0187828	10.1242/jcs.02335	8	1549--1558	Journal of Cell Science	review	15811947	-	118
FBrf0187843	-	9	2077	Journal of Cell Science	erratum	-	FBrf0180385	118
FBrf0230860	10.1242/jcs.179325	3	604--620	Journal of Cell Science	paper	26675239	-	129
FBrf0233165	10.1242/jcs.161729	5	833--837	Journal of Cell Science	review	25663696	-	128
FBrf0102398	-	6	737--747	Journal of Cell Science	paper	9472002	-	111
FBrf0187840	10.1242/jcs.02517	17	3937--3948	Journal of Cell Science	paper	16105877	-	118
FBrf0217584	10.1242/jcs.097261	3	763--776	Journal of Cell Science	paper	22389409	-	125
FBrf0221927	10.1242/jcs.120261	-	2571--2576	Journal of Cell Science	paper	23591813	-	126 Pt 12
FBrf0241268	10.1242/jcs.224170	2	jcs224170	Journal of Cell Science	paper	30630896	-	132
FBrf0209325	10.1242/jcs.055095	22	4109--4121	Journal of Cell Science	paper	19861494	-	122
FBrf0108406	-	10	1541--1551	Journal of Cell Science	paper	10212148	-	112
FBrf0145580	-	19	3412	Journal of Cell Science	book review	-	-	114
FBrf0058818	-	4	1263--1272	Journal of Cell Science	paper	8314904	-	104
FBrf0194258	10.1242/jcs.02933	Pt 11	2225--2235	Journal of Cell Science	paper	16684816	-	119
